CMS Certification Number (CCN),Network,Facility Name,Five Star,Address Line 1,City/Town,State,ZIP Code,County/Parish,Profit or Non-Profit,Chain Owned,Chain Organization,Late Shift,# of Dialysis Stations,Offers in-center hemodialysis,Offers peritoneal dialysis,Offers home hemodialysis training,Patient Survival Category Text,Number of Patients included in survival summary,Mortality Rate (Facility),Patient hospitalization category text,Hospitalization Rate (Facility),Patient Hospital Readmission Category,Number of hospitalizations included in hospital readmission summary,Readmission Rate (Facility),Patient Transfusion category text,Transfusion Rate (Facility),Number of patients in this facility for SWR,Standardized First Kidney Transplant Waitlist Ratio,PPPW category text,Number of patients for PPPW,Percentage of Prevalent Patients Waitlisted,Standardized ED visits ratio (Facility),Standardized ED visits within 30 days of hospital discharge ratio (Facility),Standard Infection Ratio,Fistula Category Text,Fistula Rate (Facility),Healthcare worker COVID-19 vaccination adherence percentage,Number of Dialysis Patients with Hgb data,Number of patient-months in hypercalcemia summary,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL
742711,14,La Salle Dialysis,,627 N Baylor Street,Cotulla,TX,78014,La Salle,Profit,Yes,Satellite Healthcare,No,13,Yes,No,No,Not Available,0,,Not Available,,Not Available,0,,Not Available,,0,,Not Available,0,,,,,Not Available,,,0,,,,,,,
342596,6,FMC DIALYSIS SERVICES EAST CAROLINA UNIVERSITY,3,2355 W ARLINGTON BLVD,GREENVILLE,NC,27834,Pitt,Profit,Yes,Fresenius Medical Care,No,31,Yes,Yes,Yes,As Expected,749,18.5,As Expected,133.7,Better than Expected,147,18.5,As Expected,27.3,65,1.02,As Expected,186,18.4,0.89,0.94,0.86,Worse than Expected,40.4,0,53,1776,0,6,21,24,27,21
232618,11,FMC - LANSING,3,3960 PATIENT CARE DR STE 112,LANSING,MI,48911,Ingham,Profit,Yes,Fresenius Medical Care,Yes,25,Yes,Yes,No,As Expected,362,20.9,As Expected,93.7,As Expected,54,20.8,As Expected,0,42,0.58,As Expected,75,4.2,0.86,0.88,0.4,As Expected,55.6,2,31,887,1,4,19,26,29,22
492669,5,DaVita Tidewater Home Dialysis,3,230 CLEARFIELD AVE STE 106,VIRGINIA BEACH,VA,23462,Virginia Beach City,Profit,Yes,DaVita,No,12,No,Yes,Yes,As Expected,469,25.6,As Expected,135,As Expected,77,25.4,As Expected,18.2,69,1.71,Better than Expected,185,31,0.71,1.15,,As Expected,47.6,0,37,1411,1,7,26,31,25,12
182567,9,FMC-SOUTH CENTRAL LOUISVILLE,4,"8319 PRESTON HIGHWAY SUITE C,D,E",LOUISVILLE,KY,40219,Jefferson,Profit,Yes,Fresenius Medical Care,No,16,Yes,No,No,As Expected,258,18.5,As Expected,83.6,As Expected,18,6.7,Not Available,,24,0.44,As Expected,44,17.8,0.52,0.81,0.29,As Expected,66.7,0,11,377,1,9,15,20,27,30
142619,10,DaVita Alton Dialysis,2,309 HOMER ADAMS PARKWAY,ALTON,IL,62002,Madison,Profit,Yes,DaVita,No,18,Yes,Yes,Yes,As Expected,325,23.3,As Expected,161.3,As Expected,88,36.9,As Expected,9.4,30,0.42,As Expected,68,15.8,0.65,0.67,0,As Expected,48.6,0,31,746,0,9,25,24,26,16
212659,5,DaVita Kidney Home Center PD,1,2270 Rolling Run Drive,Windsor Mill,MD,21244,Baltimore,Profit,Yes,DaVita,No,21,Yes,Yes,Yes,As Expected,545,24.4,As Expected,95.6,As Expected,104,32.1,As Expected,43.3,177,1.15,Better than Expected,196,30.7,0.98,0.88,,As Expected,38.2,11,67,1950,3,4,19,23,30,24
552765,17,DaVita ARCHWAY MODESTO HOME TRAINING,,"3001 HEALTH CARE WAY, SUITE 101",MODESTO,CA,95350,Stanislaus,Profit,Yes,DaVita,No,4,No,Yes,Yes,As Expected,173,25.9,As Expected,175.2,As Expected,39,35.2,Not Available,,16,,Better than Expected,62,38.6,0.86,0.76,,Not Available,,0,9,586,0,3,19,27,32,18
682685,7,DaVita Titus Landing Home Training,1,250 Harrison St,Titusville,FL,32780,Brevard,Profit,Yes,DaVita,No,2,No,Yes,No,As Expected,38,51.8,As Expected,243.5,As Expected,11,33.7,Not Available,,1,,As Expected,17,6.3,,,,Not Available,,,4,126,0,4,31,13,17,35
142834,10,USRC - WEST CHICAGO DIALYSIS,3,112 W. 87th Street Suite N,CHICAGO,IL,60620,Cook,Profit,Yes,"US Renal Care, Inc.",No,13,Yes,Yes,No,As Expected,229,16.7,As Expected,153.3,As Expected,67,22.7,As Expected,56.2,39,0.93,As Expected,69,28.6,0.94,0.79,0,As Expected,49.5,0,18,756,0,6,31,35,20,8
552638,17,DaVita Livermore Dialysis,5,3201 DOOLAN ROAD SUITE 175,LIVERMORE,CA,94551,Alameda,Profit,Yes,DaVita,No,24,Yes,No,No,As Expected,385,18.9,As Expected,101.7,As Expected,64,31.1,As Expected,16.1,47,2.03,As Expected,84,25.9,1.41,1.15,0,As Expected,70.2,5,31,1176,1,9,27,36,22,7
852566,6,Fresenius Kidney Care Candler  Road,2,2886 Memorial Dr. SE,ATLANTA,GA,30317,DeKalb,Profit,Yes,Fresenius Medical Care,No,21,Yes,Yes,Yes,As Expected,174,31.8,As Expected,148.3,As Expected,28,35.4,Not Available,,26,0.69,As Expected,71,11.4,1.33,2.93,0,As Expected,58.7,0,6,492,1,9,16,21,27,27
312657,3,DaVita Renal Center of Hamilton,3,1013 WHITEHORSE AVENUE,Hamilton Township,NJ,8610,Mercer,Profit,Yes,DaVita,No,19,Yes,Yes,No,As Expected,325,19.9,As Expected,154,As Expected,103,26.4,As Expected,25.5,35,2.34,As Expected,78,24.6,0.9,0.77,0,As Expected,61.1,3,42,976,3,7,21,31,21,20
362669,9,DaVita Alliance Community Dialysis,2,"270 E STATE STREET, SUITE 110",ALLIANCE,OH,44601,Stark,Profit,Yes,DaVita,No,20,Yes,Yes,No,As Expected,313,21.6,As Expected,105.6,As Expected,48,23.3,As Expected,20.2,41,0.37,As Expected,55,5,1.57,1.64,0.27,As Expected,49.3,4,14,710,0,6,21,23,27,23
112800,6,FRESENIUS MEDICAL CARE HABERSHAM,3,735 N HISTORIC HWY 441,DEMOREST,GA,30535,Habersham,Profit,Yes,Fresenius Medical Care,No,11,Yes,No,No,As Expected,337,21.5,As Expected,133.5,As Expected,74,29.7,As Expected,51.8,44,0.93,As Expected,77,8.2,1.23,1.12,0.17,As Expected,65.6,0,19,693,2,9,25,28,21,16
342517,6,FMC - ROCKY MOUNT KIDNEY CENTER,3,750 ENGLISH ROAD,ROCKY MOUNT,NC,27804,Nash,Profit,Yes,Fresenius Medical Care,No,40,Yes,Yes,Yes,As Expected,629,22.7,As Expected,118.2,As Expected,124,25.2,As Expected,32.4,77,1.46,As Expected,152,15.3,1.27,1.43,0.33,As Expected,50.9,0,46,1474,1,10,26,28,26,11
192742,13,FKC - ALGIERS,2,2908 GENERAL DEGUALLE DR,NEW ORLEANS,LA,70114,Orleans,Profit,Yes,Fresenius Medical Care,No,13,Yes,Yes,Yes,As Expected,193,22.1,As Expected,187.9,Worse than Expected,54,42.4,Not Available,,31,,As Expected,66,18.3,1.76,0.53,1.14,As Expected,53.4,0,10,587,2,6,20,25,28,21
552700,18,DaVita Cathedral City Dialysis,5,30885 Date Palm Drive,Cathedral City,CA,92234,Riverside,Profit,Yes,DaVita,Yes,21,Yes,Yes,Yes,As Expected,576,17.3,As Expected,99.5,As Expected,87,17,As Expected,4,45,,As Expected,132,20.5,1.1,1,0.34,Better than Expected,72.7,2,40,1542,1,6,21,26,27,20
212725,5,DaVita Ridge Road Dialysis,5,530 E Ridgeville Blvd,MOUNT AIRY,MD,21771,Frederick,Profit,Yes,DaVita,No,13,Yes,No,No,As Expected,93,21.2,As Expected,52.6,Not Available,4,,Not Available,,12,,As Expected,20,21.8,0.28,1.21,0,As Expected,71.3,0,13,265,0,6,33,38,14,8
342609,6,FMC VERNON DIALYSIS UNIT,3,3101 WEST NEW BERN ROAD,KINSTON,NC,28504,Lenoir,Profit,Yes,Fresenius Medical Care,No,24,Yes,Yes,Yes,As Expected,334,26.2,As Expected,166.9,As Expected,94,23.6,As Expected,32.9,24,,As Expected,76,18.7,1.01,1.47,0.33,As Expected,57.7,0,14,745,0,8,19,26,32,15
232678,11,DaVita Apple Avenue Dialysis,3,2480 E APPLE AVE,MUSKEGON,MI,49442,Muskegon,Profit,Yes,DaVita,No,17,Yes,Yes,No,As Expected,389,26.6,As Expected,143,As Expected,99,23.3,As Expected,39.1,50,1.19,As Expected,81,4.7,1.3,1.63,1.7,As Expected,60,0,23,858,2,5,24,29,25,17
192575,13,DCI - TULANE-NEW ORLEANS,2,1661 Canal Street,NEW ORLEANS,LA,70112,Orleans,Non-profit,Yes,"Dialysis Clinic, Inc.",Yes,25,Yes,Yes,Yes,As Expected,174,24.8,As Expected,91.9,As Expected,19,46.6,Not Available,,36,0.65,As Expected,46,16.5,0.77,0,0,As Expected,47.7,3,3,478,2,9,20,31,26,14
192669,13,DCI - NORTH SHREVEPORT,1,1515 N HEARNE AVE,SHREVEPORT,LA,71107,Caddo,Non-profit,Yes,"Dialysis Clinic, Inc.",No,20,Yes,No,No,As Expected,163,19.6,As Expected,146.4,As Expected,31,35.8,Not Available,,14,,As Expected,31,3.6,2.64,1.63,0.29,As Expected,39.7,0,0,327,2,8,22,26,20,24
142341,10,Horizon Health Dialysis Center,,725 E Court St,Paris,IL,61944,Edgar,Profit,No,Independent,No,8,Yes,No,No,Not Available,11,,Not Available,,Not Available,4,,Not Available,,0,,Not Available,7,,,,,As Expected,63.2,0,9,84,4,11,22,28,18,21
232645,11,KALKASKA DIALYSIS CENTER,2,415 - 2ND ST,KALKASKA,MI,49646,Kalkaska,Non-profit,No,Independent,Yes,12,Yes,No,No,As Expected,228,21.6,As Expected,99.1,As Expected,33,22.5,As Expected,22.7,14,,As Expected,40,9,0.97,1.42,0.28,As Expected,49.6,35,1,420,4,2,15,29,36,18
682637,7,DaVita Alafaya Dialysis,2,12001 Science Drive,ORLANDO,FL,32826,Orange,Profit,Yes,DaVita,No,20,Yes,No,No,As Expected,254,21.5,Worse than Expected,210.3,As Expected,96,35.7,As Expected,23.6,46,0.66,As Expected,86,23.1,0.57,0.38,0,As Expected,55.8,0,18,793,1,5,24,29,21,21
392830,4,FKC Fogelsville,4,"7310 Tilghman Street, Suite 100",Allentown,PA,18106,Lehigh,Profit,Yes,Fresenius Medical Care,No,13,Yes,No,No,As Expected,95,17.7,As Expected,131.7,As Expected,24,24.3,Not Available,,12,,As Expected,18,11.8,0.69,1.06,0.99,As Expected,71.8,0,6,261,0,6,27,26,28,13
232753,11,ANN COOK DIALYSIS CENTER,,22525 E 8 MILE RD,SAINT CLAIR SHORES,MI,48080,Macomb,Profit,No,Independent,No,0,No,No,Yes,Not Available,2,,Not Available,,Not Available,0,,Not Available,,0,,Not Available,0,,,,,Not Available,,,0,,,,,,,
42590,13,DaVita South Little Rock Dialysis,1,6115 BASELINE RD,LITTLE ROCK,AR,72209,Pulaski,Profit,Yes,DaVita,No,13,Yes,Yes,Yes,As Expected,182,24.3,As Expected,157.2,As Expected,41,23,Not Available,,21,0.48,As Expected,46,3.2,0.65,0.21,0.26,As Expected,41.7,0,7,439,0,7,12,20,34,26
332821,2,DaVita Kings Highway Dialysis,2,5518 Avenue N,Brooklyn,NY,11234,Kings,Profit,Yes,DaVita,No,20,Yes,No,No,Not Available,12,,As Expected,93.4,As Expected,11,40.3,Not Available,,3,,As Expected,17,21.6,,,0,As Expected,68.7,0,5,113,2,10,36,26,16,11
672600,14,US Renal Care Premier Dialysis Duncanville,2,1038 US HIGHWAY 67,DUNCANVILLE,TX,75137,Dallas,Profit,Yes,"US Renal Care, Inc.",No,21,Yes,Yes,No,As Expected,400,23.8,As Expected,103.5,As Expected,66,20.1,As Expected,33,45,0.21,As Expected,88,15.2,2.46,1.47,0.28,As Expected,41,0,20,956,2,6,29,27,23,15
552791,18,DaVita Colton Ranch Dialysis,3,"1405 Valley Blvd., Suite 100",COLTON,CA,92324,San Bernardino,Profit,Yes,DaVita,No,32,Yes,Yes,No,As Expected,571,20.5,As Expected,116.6,As Expected,102,23.8,As Expected,30.4,49,0.74,As Expected,158,15.2,1.47,1.34,0.3,As Expected,62.6,2,38,1545,1,8,23,30,20,19
362796,9,DaVita Upper Valley Kidney Center,3,3190 NORTH COUNTY RD 25A,TROY,OH,45373,Miami,Profit,Yes,DaVita,No,24,Yes,Yes,Yes,As Expected,325,22.3,As Expected,190.9,As Expected,84,27.4,As Expected,30.6,32,,As Expected,61,9.1,0.87,0.7,0.45,As Expected,69.3,0,26,663,0,6,19,31,25,20
362680,9,DaVita Northwood Dialysis,2,611 LEMOYNE ROAD,NORTHWOOD,OH,43619,Wood,Profit,Yes,DaVita,No,13,Yes,Yes,No,As Expected,268,18.9,As Expected,142.3,As Expected,61,33,As Expected,23.3,37,0.38,As Expected,43,8.4,0.88,0.91,0.27,As Expected,62.3,0,13,514,0,5,28,40,17,9
12534,8,BESSEMER KIDNEY CENTER,2,975 9TH AVE SW,BESSEMER,AL,35022,Jefferson,Profit,Yes,Fresenius Medical Care,Yes,36,Yes,No,No,As Expected,280,24.3,As Expected,171.5,As Expected,91,36.5,As Expected,39.2,31,1.34,As Expected,72,11.5,1.75,1.35,0.2,As Expected,43.5,0,11,705,0,13,25,24,24,14
552725,17,WellBound of Santa Cruz,4,2128 SOQUEL AVENUE,SANTA CRUZ,CA,95062,Santa Cruz,Non-profit,Yes,Satellite Dialysis,No,4,No,Yes,Yes,As Expected,190,31,As Expected,138.6,As Expected,25,19.1,As Expected,6.7,13,,Better than Expected,57,56.3,0.56,0.79,,Not Available,,,13,507,3,4,17,28,30,21
362791,9,DaVita Fremont Regional Dialysis,4,100 PINNACLE DR,FREMONT,OH,43420,Sandusky,Profit,Yes,DaVita,No,12,Yes,Yes,Yes,As Expected,199,21.5,As Expected,126.4,As Expected,43,19.3,As Expected,17,15,,As Expected,28,1.4,1.05,2.4,0.32,Better than Expected,80.9,0,16,492,0,3,30,38,18,11
102807,7,DaVita Weston Dialysis Center,1,"2685 EXECUTIVE PARK DRIVE, SUITE #1",WESTON,FL,33331,Broward,Profit,Yes,DaVita,No,15,Yes,Yes,No,As Expected,269,12.3,As Expected,179.2,As Expected,68,32.6,Worse than Expected,78,21,,As Expected,68,28.8,1.43,0.92,0.42,As Expected,35,0,20,795,3,7,21,29,32,11
12653,8,FRESENIUS KIDNEY CARE PHENIX CITY,2,5009 RIVERCHASE DR STE 300,PHENIX CITY,AL,36867,Russell,Profit,Yes,Fresenius Medical Care,No,10,Yes,Yes,No,As Expected,230,27.2,As Expected,170.3,As Expected,70,35,As Expected,44.5,28,0,As Expected,67,9.3,1.42,0.56,0,As Expected,55.1,0,12,645,0,9,17,26,25,22
332745,2,Fresenius Kidney Care - Degraw Street,3,595 Degraw Street,BROOKLYN,NY,11217,Kings,Profit,Yes,Fresenius Medical Care,No,49,Yes,Yes,Yes,As Expected,495,18.7,As Expected,179.8,As Expected,140,33.3,As Expected,45.8,48,1.01,As Expected,115,23.9,0.71,0.81,0.15,As Expected,69.9,0,43,1192,1,12,27,29,20,11
452542,14,BMA ROSENBERG,3,2510 B. F. Terry Blvd.,ROSENBERG,TX,77471,Fort Bend,Profit,Yes,Fresenius Medical Care,Yes,27,Yes,Yes,No,As Expected,444,22.9,As Expected,138.4,As Expected,104,30.4,As Expected,32.3,62,1.04,As Expected,110,17.6,0.86,1.08,0.48,As Expected,60.5,0,23,1165,1,8,23,29,18,22
552626,18,DaVita Hesperia Dialysis Center,3,"14135 Main Street, Suite 501",Hesperia,CA,92345,San Bernardino,Profit,Yes,DaVita,No,20,Yes,Yes,No,As Expected,432,27.1,As Expected,115.7,As Expected,64,18,As Expected,21.1,37,1.31,As Expected,110,15.1,0.5,0.61,0.11,As Expected,58.6,0,23,1149,1,8,17,24,25,25
372536,13,HEARTLAND MIAMI DX LLP,3,2111 DENVER HARNER DR,MIAMI,OK,74354,Ottawa,Profit,No,Independent,No,12,Yes,No,No,As Expected,211,18.6,Worse than Expected,205.7,As Expected,77,29,As Expected,51.6,19,,As Expected,51,6.6,1.74,1.33,0.29,Better than Expected,81,11,29,720,0,10,27,35,15,13
142546,10,FMC - RAI - CENTRE WEST SPRINGFIELD,3,1112 CENTRE WEST DR,SPRINGFIELD,IL,62704,Sangamon,Profit,Yes,Fresenius Medical Care,No,16,Yes,Yes,Yes,As Expected,293,21.5,As Expected,184.6,As Expected,82,34.4,As Expected,23.7,53,2.38,As Expected,57,18.5,0.92,1.01,0.39,As Expected,54.3,0,21,599,0,6,22,26,28,17
402561,3,Atlantis Renal Centre of Dorado,,696 AVE JOSE EFRO ESQUINA,DORADO,PR,646,Dorado,Profit,Yes,Atlantis Healthcare Group,No,29,Yes,No,No,Not Available,0,,Not Available,,Not Available,0,,Not Available,,0,,Not Available,0,,,,,Not Available,,,0,,,,,,,
52805,17,DaVita Grass Valley Dialysis,5,"36O CROWN POINT CIRCLE, SUITE 210",GRASS VALLEY,CA,95945,Nevada,Profit,Yes,DaVita,No,18,Yes,Yes,Yes,As Expected,277,20.1,As Expected,184.7,As Expected,65,18.3,As Expected,36.3,23,,Better than Expected,64,35.5,1.34,1.74,0.43,Better than Expected,80.4,4,30,673,2,8,24,30,22,16
112875,6,DaVita Old National Dialysis,1,5615 Old National Hwy,ATLANTA,GA,30349,Fulton,Profit,Yes,DaVita,No,17,Yes,Yes,Yes,As Expected,319,27.9,As Expected,192.9,Worse than Expected,71,41.7,As Expected,43.3,32,0.33,As Expected,79,12,1.21,0.81,0,As Expected,51.4,2,17,745,1,5,15,23,30,27
672643,14,Aqua Dialysis Fort Bend,2,12220 MURPHY RD STE R,STAFFORD,TX,77477,Fort Bend,Profit,No,Independent,No,16,Yes,No,No,As Expected,122,24,As Expected,146.6,As Expected,31,27.4,Not Available,,18,,As Expected,49,26.2,0.87,2.31,,As Expected,54.7,,5,325,16,8,23,32,16,20
332760,2,Hamptons Dialysis Center,,64 County Road 39,SOUTHAMPTON,NY,11968,Suffolk,Profit,No,Independent,No,9,Yes,No,No,As Expected,70,25.8,As Expected,225.7,As Expected,18,35.3,Not Available,,2,,Not Available,5,,0.64,0.98,,Better than Expected,79,,8,121,2,15,42,26,16,2
362733,9,KIDNEY CARE CENTERS OF ZANESVILLE,3,3239 MAPLE AVENUE,ZANESVILLE,OH,43701,Muskingum,Profit,Yes,American Renal Associates,No,25,Yes,Yes,Yes,As Expected,433,23.2,As Expected,154.4,As Expected,120,27.5,As Expected,26.7,67,2.03,As Expected,79,8.5,0.93,1.07,0.24,As Expected,57.9,6,23,962,1,8,25,29,23,16
272507,16,FMC MISSOULA,4,3100 Great Northern Ave,MISSOULA,MT,59808,Missoula,Profit,Yes,Fresenius Medical Care,Yes,25,Yes,Yes,Yes,As Expected,421,20.7,As Expected,123.4,As Expected,56,29.8,As Expected,7.9,35,1.77,As Expected,84,16.2,1.3,2.17,1.08,As Expected,69.1,0,30,831,2,7,20,26,24,22
312575,3,FKC Liberty Berlin,3,30 Tansboro Road,BERLIN,NJ,8009,Camden,Profit,Yes,Fresenius Medical Care,Yes,15,Yes,No,No,As Expected,234,19,As Expected,147.5,Worse than Expected,57,52.5,As Expected,8.3,19,,As Expected,56,16.2,1.4,1.09,0,As Expected,56.5,0,16,518,4,9,36,39,12,5
262613,12,Fresenius Kidney Care - High Street Potosi,3,600 Purcell Dr,POTOSI,MO,63664,Washington,Profit,Yes,Fresenius Medical Care,No,13,Yes,Yes,No,As Expected,132,16.1,As Expected,134.8,As Expected,27,28.4,Not Available,,9,,As Expected,27,5.8,0.73,0.72,0,As Expected,59.2,0,5,238,3,9,19,25,26,22
742581,14,USRC Dialysis at Home West,4,12011 State Highway 151,San Antonio,TX,78251,Bexar,Profit,Yes,"US Renal Care, Inc.",No,3,Yes,Yes,Yes,As Expected,153,22.2,As Expected,140.6,As Expected,46,27.1,Not Available,,33,4.48,Better than Expected,99,35.6,0.84,0.75,,As Expected,59,0,12,889,1,5,21,30,28,16
72540,1,FMC of Western Hartford,2,"725 Park Avenue,",BLOOMFIELD,CT,6002,Hartford,Profit,Yes,Fresenius Medical Care,Yes,19,Yes,Yes,Yes,As Expected,357,17.5,As Expected,162.3,Worse than Expected,80,42.2,As Expected,31.7,37,1.14,As Expected,83,21.5,0.8,1.52,0.49,As Expected,53.9,0,16,991,2,7,26,26,23,17
332750,2,DaVita Floral Park Home Dialysis (PD),4,1 Cisney Ave,FLORAL PARK,NY,11001,Nassau,Profit,Yes,DaVita,No,1,No,Yes,No,As Expected,80,11.5,As Expected,178.8,As Expected,23,48,Not Available,,9,,As Expected,26,37.3,0.19,0.35,,As Expected,63.9,5,5,212,0,8,27,31,17,17
102610,7,FMC DIALYSIS SERVICES - NORTH JACKSONVILLE,1,10614 LEM TURNER RD,JACKSONVILLE,FL,32218,Duval,Profit,Yes,Fresenius Medical Care,No,27,Yes,Yes,Yes,Worse than Expected,617,31.2,As Expected,163,As Expected,170,28,As Expected,34.4,70,0.31,As Expected,167,8.4,0.96,0.94,0,Worse than Expected,42.6,0,31,1479,2,10,20,24,26,21
232512,11,DaVita Cornerstone Dialysis,1,23857 GREENFIELD RD,SOUTHFIELD,MI,48075,Oakland,Profit,Yes,DaVita,Yes,25,Yes,Yes,Yes,As Expected,1003,25.4,Worse than Expected,184.1,Worse than Expected,361,35.9,As Expected,32.2,60,0.71,As Expected,181,10.4,0.68,0.67,0,As Expected,51.5,0,77,2170,2,8,21,31,25,14
232749,11,DaVita Petoskey Dialysis,4,820 Arlington Ave.,Petoskey,MI,49770,Emmet,Profit,Yes,DaVita,No,15,Yes,Yes,No,As Expected,207,20.3,As Expected,114.9,As Expected,60,23.3,As Expected,42.2,3,,As Expected,64,16.1,1.05,1.21,0,As Expected,61.1,0,26,711,0,7,24,28,21,21
72543,1,DaVita Hamden Dialysis,3,3000 Dixwell Avenue,HAMDEN,CT,6518,New Haven,Profit,Yes,DaVita,No,21,Yes,Yes,Yes,As Expected,208,16.9,As Expected,112.6,As Expected,48,22.2,As Expected,35.8,23,0.96,As Expected,67,18.5,0.79,0.52,0.71,As Expected,56.1,0,18,705,1,5,18,26,29,21
82512,4,FKC Smyrna,3,Gateway North Shopping Center,Smyrna,DE,19977,Kent,Profit,Yes,Fresenius Medical Care,No,16,Yes,No,No,As Expected,274,22.6,As Expected,176.3,As Expected,69,28.2,As Expected,23.8,16,,As Expected,58,12.8,1.56,1.06,0.19,As Expected,54,0,32,593,0,7,15,30,32,16
212515,5,IDF - PARKVIEW CENTER,3,840 HOLLINS ST,BALTIMORE,MD,21201,Baltimore City,Non-profit,Yes,Independent Dialysis Foundation (IDF),No,36,Yes,Yes,No,As Expected,301,19,As Expected,100.1,As Expected,48,16.9,As Expected,6.9,36,0.4,As Expected,93,20.8,0.59,1.22,0.24,As Expected,37.9,17,40,923,1,7,24,32,22,15
192599,13,DaVita Kenner Regional Dialysis Center,3,200 W ESPLANADE AVE,KENNER,LA,70065,Jefferson,Profit,Yes,DaVita,No,14,Yes,No,No,As Expected,189,32.5,As Expected,120.6,As Expected,27,29.6,Not Available,,33,0.47,As Expected,50,14.1,1.09,2.13,0.44,As Expected,69.2,0,6,527,2,5,17,29,26,23
112612,6,FRESENIUS KIDNEY CARE GORDON COUNTY,2,857 CURTIS PKWY SE,CALHOUN,GA,30701,Gordon,Profit,Yes,Fresenius Medical Care,Yes,12,Yes,Yes,No,As Expected,264,22.4,As Expected,132.5,As Expected,67,26.3,As Expected,7.3,46,0.3,As Expected,72,8.2,1.13,0.86,0,As Expected,64.4,3,18,750,2,11,24,34,19,12
112591,6,BMA OF CARTERSVILLE,3,14 ROVING ROAD SE,CARTERSVILLE,GA,30121,Bartow,Profit,Yes,Fresenius Medical Care,No,16,Yes,No,No,As Expected,292,17.7,As Expected,146.6,As Expected,71,27.3,As Expected,33.6,28,,As Expected,67,9.7,0.73,1.12,0.69,As Expected,59.2,0,24,684,1,7,26,32,18,17
392764,4,DaVita Willow Grove Dialysis,4,1849 Davisville Road,Willow Grove,PA,19090,Montgomery,Profit,Yes,DaVita,Yes,24,Yes,No,No,As Expected,225,21.3,As Expected,126.1,As Expected,39,29.3,As Expected,28.1,23,,Better than Expected,58,39.7,0.34,0.71,0,As Expected,57.5,0,25,622,1,8,31,31,17,13
332536,2,DaVita Ithaca Dialysis Center,5,201 DATES DRIVE,ITHACA,NY,14850,Tompkins,Profit,Yes,DaVita,No,12,Yes,Yes,Yes,As Expected,273,29.2,As Expected,77,As Expected,32,13.8,As Expected,3.6,28,2.24,As Expected,66,23,1.56,1.93,0.72,As Expected,63.5,0,27,660,1,9,18,25,27,20
362804,9,DaVita Mid Ohio Dialysis,3,2148 W 4TH ST,ONTARIO,OH,44906,Richland,Profit,Yes,DaVita,No,13,Yes,Yes,Yes,As Expected,135,23.8,As Expected,164,As Expected,38,37.7,Not Available,,23,,As Expected,49,15.6,1.11,1.48,0,As Expected,67.1,0,12,414,2,7,24,27,26,16
552544,18,DaVita Crossroads Dialysis Center,3,3214 Yorba Linda Blvd.,Fullerton,CA,92831,Orange,Profit,Yes,DaVita,Yes,24,Yes,Yes,No,As Expected,545,20.2,As Expected,139.9,As Expected,105,22.1,As Expected,9.1,47,0.25,As Expected,112,20.8,0.91,0.95,0.72,As Expected,64.7,0,43,1453,1,6,25,38,17,13
342588,6,FMC BMA OF CRYSTAL COAST INC,5,2900 ARENDELL STREET,MOREHEAD CITY,NC,28557,Carteret,Profit,Yes,Fresenius Medical Care,No,16,Yes,No,No,As Expected,230,23.4,As Expected,79.8,As Expected,18,13.9,As Expected,24.8,25,1.19,As Expected,48,7.5,0.95,1.56,0,Better than Expected,84.9,0,15,506,0,6,23,32,18,20
372540,13,FMCNA - NORTHWEST OKLAHOMA CITY,2,3107 NW 50th st,OKLAHOMA CITY,OK,73112,Oklahoma,Profit,Yes,Fresenius Medical Care,No,17,Yes,Yes,Yes,As Expected,399,22.7,As Expected,125.8,As Expected,61,16.7,As Expected,40.6,39,0.23,As Expected,85,8.3,1.26,0.88,1.12,As Expected,52.8,0,37,917,2,4,21,22,29,23
212755,5,Fresenius Medical Care Bowie,,16300 Heritage Blvd,Bowie,MD,20716,Prince Georges,Profit,Yes,Fresenius Medical Care,No,13,Yes,No,No,Not Available,,,Not Available,,Not Available,,,Not Available,,,,Not Available,,,,,,Not Available,,,,,,,,,,
192757,13,FRESENIUS KIDNEY CARE OUACHITA HOME,,401 THOMAS ROAD SUITE D,WEST MONROE,LA,71292,Ouachita,Profit,Yes,Fresenius Medical Care,No,1,No,Yes,Yes,As Expected,108,21.8,As Expected,199.1,As Expected,37,39,As Expected,34.6,8,,As Expected,33,29.9,0.79,0.55,,As Expected,47.5,0,13,354,1,7,25,31,26,11
142667,10,FMC - MERRIONETTE PARK,4,11630 SOUTH KEDZIE,MERRIONETTE PARK,IL,60803,Cook,Profit,Yes,Fresenius Medical Care,Yes,24,Yes,Yes,Yes,As Expected,515,15.2,As Expected,147.2,As Expected,109,26.2,As Expected,20.1,54,1.78,Better than Expected,127,29.4,0.75,0.59,0,As Expected,48.4,0,40,1463,2,10,26,32,21,11
